post_author,post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,total_sales,tax:product_type,tax:product_visibility,product_cat,tax:product_tag,tax:product_shipping_class
748,The Jedi Archives MOC Printed Instruction Manual,the-jedi-archives-moc-printed-instruction-manual,,8114,"<p><img class=""alignnone size-full wp-image-8108"" src=""https://grailcavern.com/wp-content/uploads/2023/02/03779FDF-8FFE-4367-9C44-FB408909F438.png"" alt="""" width=""640"" height=""480"" data-mce-src=""https://grailcavern.com/wp-content/uploads/2023/02/03779FDF-8FFE-4367-9C44-FB408909F438.png""> <img class=""alignnone size-full wp-image-8109"" src=""https://grailcavern.com/wp-content/uploads/2023/02/IMG_4943.jpg"" alt="""" width=""640"" height=""580"" data-mce-src=""https://grailcavern.com/wp-content/uploads/2023/02/IMG_4943.jpg""> <img class=""alignnone size-full wp-image-8110"" src=""https://grailcavern.com/wp-content/uploads/2023/02/CEFE182B-D2C5-4855-8934-A44F83B1E862.png"" alt="""" width=""640"" height=""640"" data-mce-src=""https://grailcavern.com/wp-content/uploads/2023/02/CEFE182B-D2C5-4855-8934-A44F83B1E862.png""> <img class=""alignnone size-full wp-image-8111"" src=""https://grailcavern.com/wp-content/uploads/2023/02/089B4B8D-3F6E-4BA1-ABE8-8D368D944E04.jpg"" alt="""" width=""1440"" height=""1440"" data-mce-src=""https://grailcavern.com/wp-content/uploads/2023/02/089B4B8D-3F6E-4BA1-ABE8-8D368D944E04.jpg""> <img class=""alignnone size-full wp-image-8112"" src=""https://grailcavern.com/wp-content/uploads/2023/02/ACD4BABE-CA6F-4902-9DAF-DCB8117C5911.jpg"" alt="""" width=""1440"" height=""1440"" data-mce-src=""https://grailcavern.com/wp-content/uploads/2023/02/ACD4BABE-CA6F-4902-9DAF-DCB8117C5911.jpg""> <img class=""alignnone size-full wp-image-8113"" src=""https://grailcavern.com/wp-content/uploads/2023/02/AA559488-3DDB-4DCA-9B5E-EA6A6372693B.jpg"" alt="""" width=""1440"" height=""1440"" data-mce-src=""https://grailcavern.com/wp-content/uploads/2023/02/AA559488-3DDB-4DCA-9B5E-EA6A6372693B.jpg""></p>","<div class=""x11i5rnm xat24cr x1mh8g0r x1vvkbs xtlvy1s x126k92a""><div dir=""auto"" style=""font-family: inherit"" data-mce-style=""font-family: inherit;""><p class=""MsoNormal"" style=""margin-bottom: 0cm;line-height: normal"" data-mce-style=""margin-bottom: 0cm; line-height: normal;""><span style=""font-size: 11.5pt;font-family: Georgia, serif"" data-mce-style=""font-size: 11.5pt; font-family: Georgia, serif;"">The Jedi Archive MOC – Limited Edition Print 200/200.</span></p><p class=""MsoNormal"" style=""margin-bottom: 0cm;line-height: normal"" data-mce-style=""margin-bottom: 0cm; line-height: normal;"">Limited number remaining.</p><p class=""MsoNormal"" style=""margin-bottom: 0cm;line-height: normal"" data-mce-style=""margin-bottom: 0cm; line-height: normal;""><span style=""font-size: 11.5pt;font-family: Georgia, serif"" data-mce-style=""font-size: 11.5pt; font-family: Georgia, serif;"">The package includes the 240 page, high quality printed instruction book, the two custom printed tiles (The Jedi Archive and the numbered tile) and the Bricklink compatible XML parts list. </span></p><p class=""MsoNormal"" style=""margin-bottom: 0cm;line-height: normal"" data-mce-style=""margin-bottom: 0cm; line-height: normal;""><span style=""font-size: 11.5pt;font-family: Georgia, serif"" data-mce-style=""font-size: 11.5pt; font-family: Georgia, serif;"">The build consists of 2980 parts and costs approx. £200 plus shipping on Bricklink’s Easy Buy option, this will vary depending on location and the condition of the bricks.</span></p><p class=""MsoNormal"" style=""margin-bottom: 0cm;line-height: normal"" data-mce-style=""margin-bottom: 0cm; line-height: normal;""><span style=""font-size: 11.5pt;font-family: Georgia, serif"" data-mce-style=""font-size: 11.5pt; font-family: Georgia, serif;"">The dimensions of the build are 38x29 studs, 296x226mm. The build is 34 bricks, 330mm high.</span></p><p class=""MsoNormal"" style=""margin-bottom: 0cm;line-height: normal"" data-mce-style=""margin-bottom: 0cm; line-height: normal;""><span style=""font-size: 11.5pt;font-family: Georgia, serif"" data-mce-style=""font-size: 11.5pt; font-family: Georgia, serif;"">As well as the above, a separate exclusive Jedi Archive display case is available from @smith.manufacturing. (Highly recommend!)</span></p><p class=""MsoNormal""><span style=""font-size: 11.5pt;line-height: 107%;font-family: Georgia, serif"" data-mce-style=""font-size: 11.5pt; line-height: 107%; font-family: Georgia, serif;"">Feel free to ask any questions. </span></p></div></div>",publish,,0,2023-02-13 14:36:47,open,,,,no,no,17,60,,2,310,250,40,zero-rate,,instock,notify,no,,yes,none,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/03779FDF-8FFE-4367-9C44-FB408909F438.png,,https://grailcavern.com/product/the-jedi-archives-moc-printed-instruction-manual/,0,simple,,"Limited edition,Star Wars",,
882,Phantom Stranger,phantom-stranger,,8119,<p>UV printed figure; printed onto genuine minifigure parts.</p><p><br></p>,<p>Phantom Stranger superhero minifigure. Printed onto genuine Lego minifigure parts. Features printing on the front and back as well as left and right sides of the figure. Hat piece has been painted.</p><p><br></p>,publish,,0,2023-02-13 16:53:11,open,,,,no,no,0,25.99,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/IMG_1046.jpg,,https://grailcavern.com/product/phantom-stranger/,0,simple,,"Painted,Superheroes,Uv printed",DC Superhero Phantom Stranger,
4,06' Light Gray Frank Miller's The Dark Knight Returns Batman PRE-ORDER,06-light-gray-frank-millers-the-dark-knight-returns-batman-pre-order,,8129,<p>Pre-order for this PAD PRINTED 06' Light Gray Frank Miller's The Dark Knight Returns Batman PRE-ORDER. </p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 50. </p>,<p>Pre-order for ONE PAD PRINTED 06' Light Gray Frank Miller's The Dark Knight Returns Batman.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 50. </p>,publish,,0,2023-02-19 15:31:46,open,,,,no,no,44,37.50,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/Batman-Light-Gray-edit.png,,https://grailcavern.com/product/06-light-gray-frank-millers-the-dark-knight-returns-batman-pre-order/,4,simple,,CategoryNone,,
4,06' Dark Red Frank Miller's The Dark Knight Returns Carrie Kelley Robin PRE-ORDER,06-red-frank-millers-the-dark-knight-returns-carrie-kelley-robin-pre-order,,8130,<p>Pre-order for ONE PAD PRINTED 06' Dark Red Frank Miller's The Dark Knight Returns Carrie Kelley Robin.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 15.</p>,<p>Pre-order for ONE PAD PRINTED 06' Dark Red Frank Miller's The Dark Knight Returns Carrie Kelley Robin.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 15.</p>,publish,,0,2023-02-19 15:34:11,open,,,,no,no,12,50,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/Robin-Dark-Red-edit.png,,https://grailcavern.com/product/06-red-frank-millers-the-dark-knight-returns-carrie-kelley-robin-pre-order/,2,simple,,CategoryNone,,
4,06' Dark Gray Frank Miller's The Dark Knight Returns Batman PRE-ORDER,06-dark-gray-frank-millers-the-dark-knight-returns-batman-pre-order,,8136,<p>Pre-order for this PAD PRINTED 06' Dark Gray Frank Miller's The Dark Knight Returns Batman PRE-ORDER. </p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 15. </p>,<p>Pre-order for ONE PAD PRINTED 06' Dark Gray Frank Miller's The Dark Knight Returns Batman.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 15. </p>,publish,,0,2023-02-19 16:48:48,open,,,,no,no,11,50,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/Batman-Dark-Gray.png,,https://grailcavern.com/product/06-dark-gray-frank-millers-the-dark-knight-returns-batman-pre-order/,2,simple,,CategoryNone,,
4,06' Red Frank Miller's The Dark Knight Returns Carrie Kelley Robin,06-red-frank-millers-the-dark-knight-returns-carrie-kelley-robin,,8137,<p>Pre-order for ONE PAD PRINTED 06' Red Frank Miller's The Dark Knight Returns Carrie Kelley Robin.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 50.</p>,<p>Pre-order for ONE PAD PRINTED 06' Red Frank Miller's The Dark Knight Returns Carrie Kelley Robin.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited to 50.</p>,publish,,0,2023-02-19 16:57:03,open,,,,no,no,39,37.50,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/Robin-Rededit.png,,https://grailcavern.com/product/06-red-frank-millers-the-dark-knight-returns-carrie-kelley-robin/,8,simple,,CategoryNone,,
4,06' Frank Miller's The Dark Knight Returns Joker PRE-ORDER,06-frank-millers-the-dark-knight-returns-joker-pre-order,,8146,<p>Pre-order for ONE PAD PRINTED 06' Frank Miller's The Dark Knight Returns Joker.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited.</p>,<p>Pre-order for ONE PAD PRINTED 06' Frank Miller's The Dark Knight Returns Joker.</p><p>Product completion : mid-April. </p><p>No returns nor refunds. </p><p>Limited.</p>,publish,,0,2023-02-20 21:23:11,open,,,,no,no,23,37.50,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/02/Joker-edit.png,,https://grailcavern.com/product/06-frank-millers-the-dark-knight-returns-joker-pre-order/,2,simple,,CategoryNone,,
12,Classic Ventress,classic-ventress,,8165,<p><br></p>,<p>UV printed Ventress- Quantity Made: x15</p>,draft,,0,2023-03-04 20:00:15,open,,,,no,no,0,35,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/8.jpg,,https://grailcavern.com/?post_type=product&p=8165,14,simple,outofstock,CategoryNone,,
12,Animated (Droids) 3PO,animated-droids-3po,,8167,<p><br></p>,<p>UV printed Animated 3PO- Quantity Made: x15</p><p>**Please Note: Colour tone of custom headpiece may vary slightly and/or be loose</p><p>5 Available Today</p>,draft,,0,2023-03-04 20:00:07,open,,,,no,no,0,40,,,,,,,,outofstock,no,yes,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/5.jpg,,https://grailcavern.com/?post_type=product&p=8167,5,simple,outofstock,CategoryNone,,
12,Classic Lara,classic-lara,,8168,<p><br></p>,<p>UV printed Tomb Raider- Quantity Made: x10</p><p>Will Restock</p>,draft,,0,2023-03-04 20:00:13,open,,,,no,no,0,35,,,,,,,,outofstock,no,yes,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/1.jpg,,https://grailcavern.com/?post_type=product&p=8168,3,simple,outofstock,CategoryNone,,
12,Classic Vi (Arcane),classic-vi-arcane,,8169,<p><br></p>,<p>UV printed Vi (arcane)- Quantity Made: x10</p>,publish,,0,2023-03-04 20:00:10,open,,,,no,no,3,35,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/6.jpg,,https://grailcavern.com/product/classic-vi-arcane/,4,simple,,CategoryNone,,
12,Kenobi Expansion Pack,kenobi-expansion-pack,,8170,<p><br></p>,"<p>UV printed Kenobi Expansion Pack-</p><p>Includes 1x Full Grey Figure, 1x White Torso &amp; 1x Brown Custom Cape</p><p>Quantity Made: x15</p>",draft,,0,2023-03-04 20:00:04,open,,,,no,no,0,45,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/3.jpg,,https://grailcavern.com/?post_type=product&p=8170,11,simple,outofstock,CategoryNone,,
1056,test for payments,test-for-payments,,8227,"<p><br data-mce-bogus=""1""></p>","<p><br data-mce-bogus=""1""></p>",publish,,0,2023-03-12 18:15:39,open,,,,no,no,0,10,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/3.jpg,,https://grailcavern.com/product/test-for-payments/,1,simple,,CategoryNone,,
156,Custom Nightwing,custom-nightwing,,8235,"<p><br data-mce-bogus=""1""></p>",<p>Leyile Brick Nightwing. </p>,publish,,0,2023-03-17 22:45:06,open,CSPSLL03,,,no,no,0,30,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/A04A42C5-A6B7-44A1-B867-31E5CC9E98E4-scaled.jpeg,,https://grailcavern.com/product/custom-nightwing/,1,simple,outofstock,"Minifigures,Superheroes,Uv printed",,
882,Maxima,maxima,,8267,<p>UV printed figure; printed onto genuine minifigure parts.</p><p><br></p>,"<p>Maxima superhero minifigure. Printed onto genuine Lego minifigure parts. Features 360 degree printing and even arm printing.<br data-mce-bogus=""1""></p>",publish,,0,2023-03-18 21:46:58,open,,,,no,no,0,24.99,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/IMG_1102.jpg,,https://grailcavern.com/product/maxima/,0,simple,,"Minifigures,Superheroes,Uv printed",DC Justice League Superhero Maxima,
887,Red Haired Pop Star,red-haired-pop-star,,8349,"<p>This minifigure is UV printed, with 360 printing! She also includes a painted hair piece!</p>","<p>This minifigure is UV printed, with 360 printing! She also includes a painted hair piece!</p>",publish,,0,2023-03-19 01:53:53,open,,,,no,no,17,20,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/IMG_9124.jpg,,https://grailcavern.com/product/red-haired-pop-star/,0,simple,,"Limited edition,Minifigures,Uv printed",custom|LEGO|minifigure|printed|uv printed|victorious,
887,Sparky,sparky,,8350,<p>This Clark Griswold figure has high quality UV printing. He also includes his iconic Santa hat!</p>,<p>This Clark Griswold figure has high quality UV printing. He also includes his iconic Santa hat!</p>,publish,,0,2023-03-19 01:58:36,open,,,,no,no,18,15,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/0AE9C01F-A154-49B0-97EE-B252B2F56837.png,,https://grailcavern.com/product/sparky/,0,simple,,"Limited edition,Minifigures,Uv printed",christmas|custom|LEGO|minifigure|printed|uv printed,
887,Possessed Lifeguard,possessed-lifeguard,,8351,"<p>This Billy figure has detailed UV printing. This look is from Season 3, specifically the last episode!</p>","<p>This Billy figure has detailed UV printing. This look is from Season 3, specifically the last episode!</p>",publish,,0,2023-03-19 02:02:09,open,,,,no,no,14,15,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/D45A6D44-E513-4841-AE5B-2E6C93DD0F90.png,,https://grailcavern.com/product/possessed-lifeguard/,0,simple,,"Limited edition,Minifigures,Uv printed",LEGO|minifigure|stranger things|uv printed,
887,Iron Web Hero,iron-web-hero,,8355,<p>This Iron Spider figure has high quality UV printing. He also includes dual molded legs in a dark blue and dark red color scheme!</p>,<p>This Iron Spider figure has high quality UV printing. He also includes dual molded legs in a dark blue and dark red color scheme!</p>,publish,,0,2023-03-19 02:07:00,open,,,,no,no,2,22,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/4CC8AC2C-03BA-4E92-98DE-CFF9DC96F4EC.png,,https://grailcavern.com/product/iron-web-hero/,0,simple,,"Limited edition,Superheroes,Superheros,Uv printed",LEGO|marvel|Marvel Comics|minifigure|uv printed,
887,Science Squid,science-squid,,8356,<p>This Doctor Octopus figure has high quality 360 printing! He's mainly based off of Spider-man No Way Home!</p>,<p>This Doctor Octopus figure has high quality 360 printing! He's mainly based off of Spider-man No Way Home!</p>,publish,,0,2023-03-19 02:10:03,open,,,,no,no,3,25,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://grailcavern.com/wp-content/uploads/2023/03/302DA5BF-5125-4145-8D42-D68EC1203AC8-1.png,,https://grailcavern.com/product/science-squid/,0,simple,,"Limited edition,Minifigures,Superheroes,Superheros,Uv printed",LEGO|marvel|Marvel Comics|minifigure|superhero|uv printed,
